index,audio_filename,duration_sec,start_timecode,end_timecode,duration_frames,is_scene_start,scene_lead_in_sec,speaker,text
1,OrionEp27_001.mp3,5.86,00:00:00:00,00:00:05:25,175,NO,0.00,kore,有給は溜まっている。定時は過ぎている。なのに、席を立てない。
2,OrionEp27_002.mp3,4.30,00:00:06:05,00:00:10:14,129,NO,0.00,kore,「休む」ことが、なぜこれほど難しいのでしょうか。
3,OrionEp27_003.mp3,8.21,00:00:10:24,00:00:19:00,246,NO,0.00,kore,怠惰への恐怖か、それとも、私たちが「休息」の本当の意味を見失っているからか。
4,OrionEp27_004.mp3,6.45,00:00:19:10,00:00:25:24,193,NO,0.00,kore,ようこそ、<sub alias='オリオン'>Orion</sub>の会議室へ。今夜のテーマは「休めない症候群」。
5,OrionEp27_005.mp3,6.49,00:00:26:04,00:00:32:18,194,NO,0.00,kore,<sub alias='ここんとうざい'>古今東西</sub>の叡智を星座のように結び、現代の悩みに新しい視座を見つける8分間。
6,OrionEp27_006.mp3,7.45,00:00:32:28,00:00:40:11,223,NO,0.00,kore,今夜めぐる星々は——「終わり」が消えた時代の病理。眠る脳の大掃除という発見。
7,OrionEp27_007.mp3,8.49,00:00:40:21,00:00:49:06,254,NO,0.00,kore,「余暇のために働く」という逆転の発想。そして、空の茶碗だけが受け取れるという禅の教え。
8,OrionEp27_008.mp3,6.25,00:00:49:16,00:00:55:23,187,NO,0.00,kore,バラバラの星々が、「休めない」という現代病に新しい処方箋を差し出し始めます。
9,OrionEp27_009.mp3,7.69,00:00:56:03,00:01:03:24,230,NO,0.00,aoede,金曜日、午後6時。定時の<sub alias='チャイム'>chime</sub>が鳴る。周りを見渡す。誰も立ち上がらない。
10,OrionEp27_010.mp3,5.73,00:01:04:04,00:01:09:25,171,NO,0.00,aoede,「お先に失礼します」——その一言が、なぜこんなに重いのか。
11,OrionEp27_011.mp3,4.49,00:01:10:05,00:01:14:20,134,NO,0.00,aoede,有給休暇は20日ある。でも、去年使ったのは3日だけ。
12,OrionEp27_012.mp3,5.25,00:01:15:00,00:01:20:07,157,NO,0.00,aoede,土曜日。久しぶりの休日。<sub alias='ソファ'>sofa</sub>に座っても落ち着かない。
13,OrionEp27_013.mp3,5.89,00:01:20:17,00:01:26:14,176,NO,0.00,aoede,<sub alias='スマホ'>smartphone</sub>で仕事の<sub alias='メール'>email</sub>を<sub alias='チェック'>check</sub>してしまう。「休んでいるはずなのに、休めていない」
14,OrionEp27_014.mp3,3.41,00:01:26:24,00:01:30:06,102,NO,0.00,kore,この循環を、いつまで続けるのだろうか。
15,OrionEp27_015.mp3,5.05,00:01:30:16,00:01:35:18,151,NO,0.00,kore,1897年、<sub alias='パリ'>Paris</sub>。社会学者<sub alias='エミール・デュルケーム'>Émile Durkheim</sub>は——
16,OrionEp27_016.mp3,6.05,00:01:35:28,00:01:41:29,181,NO,0.00,kore,自殺という極めて個人的な行為に、社会的な<sub alias='パターン'>pattern</sub>を見出そうとしていました。
17,OrionEp27_017.mp3,8.13,00:01:42:09,00:01:50:13,243,NO,0.00,kore,彼が発見したのは、意外な事実でした。経済危機の時だけでなく、好景気の時にも自殺率は上昇する。
18,OrionEp27_018.mp3,6.13,00:01:50:23,00:01:56:26,183,NO,0.00,charon,「<sub alias='アノミー'>Anomie</sub>（無規範状態）は、現代社会において、自殺の恒常的かつ特有の要因である」
19,OrionEp27_019.mp3,6.81,00:01:57:06,00:02:04:00,204,NO,0.00,kore,なぜ好景気でも人は追い詰められるのか。<sub alias='デュルケーム'>Durkheim</sub>はこう分析しました。社会の規範が揺らぐと、欲望に歯止めがかからなくなる。
20,OrionEp27_020.mp3,26.29,00:02:04:10,00:02:30:18,787,NO,0.00,kore,「もっと上へ、もっと先へ」と際限なく求め続け、どこまで行っても満たされない。<sub alias='ゴール'>goal</sub>のない<sub alias='マラソン'>marathon</sub>を走らされているようなものです。
21,OrionEp27_021.mp3,4.25,00:02:30:28,00:02:35:06,127,NO,0.00,kore,社会の規範が崩壊し、「どこまでやればいいか」の基準を失った時、人は最も追い詰められる。
22,OrionEp27_022.mp3,9.37,00:02:35:16,00:02:44:27,280,NO,0.00,kore,かつて、労働には「終わり」がありました。日が暮れれば仕事は終わる。日曜日は安息日。しかし現代、<sub alias='スマホ'>smartphone</sub>は24時間、仕事を運んでくる。「どこまでやれば十分か」——その基準が消えた。休めないのは、あなたの意志が弱いからではありません。「ここまでやれば休んでいい」という社会的な規範そのものが、溶解してしまったのです。
23,OrionEp27_023.mp3,7.57,00:02:45:07,00:02:52:24,226,NO,0.00,kore,では、休まないことで、身体には何が起きているのか。
