index,audio_filename,duration_sec,start_timecode,end_timecode,duration_frames,is_scene_start,scene_lead_in_sec,speaker,text
1,OrionEp20_001.mp3,5.77,00:00:00:00,00:00:05:23,173,NO,0.00,kore,通知が来るたびにスマホを見てしまう。「いいね」の数を何度も確認してしまう。
2,OrionEp20_002.mp3,7.73,00:00:06:03,00:00:13:24,231,NO,0.00,kore,私たちは「つながり」を求めているはずなのに、なぜ「見られていないと不安」になるのでしょうか。
3,OrionEp20_003.mp3,5.90,00:00:14:04,00:00:20:01,176,NO,0.00,kore,ようこそ、<sub alias='オリオン'>Orion</sub>の会議室へ。今夜のテーマは「<sub alias='エスエヌエス'>SNS</sub>疲れの処方箋」。
4,OrionEp20_004.mp3,8.00,00:00:20:11,00:00:28:11,239,NO,0.00,kore,<sub alias='ここんとうざい'>古今東西</sub>の叡智を星座のように結び、現代の悩みに新しい視座を見つける8分間。
5,OrionEp20_005.mp3,11.10,00:00:28:21,00:00:39:23,332,NO,0.00,kore,今夜めぐる星々は——<sub alias='スロット'>slot</sub>マシンと同じ脳の報酬回路。他者を「それ」として消費してしまう関係性の構造。
6,OrionEp20_006.mp3,7.16,00:00:40:03,00:00:47:08,214,NO,0.00,kore,感覚を麻痺させる<sub alias='メディア'>media</sub>の本質。<sub alias='コントロール'>control</sub>できるものとできないものの峻別。
7,OrionEp20_007.mp3,12.05,00:00:47:18,00:00:59:19,361,NO,0.00,kore,そして、誰の承認も必要としない「今ここ」の発見。バラバラの星々が、「共有しない」という贅沢を照らし始めます。
8,OrionEp20_008.mp3,6.83,00:00:59:29,00:01:06:24,204,NO,0.00,aoede,朝、目が覚める。まだ<sub alias='ベッド'>bed</sub>の中。最初にすることは、スマホを手に取ること。
9,OrionEp20_009.mp3,10.93,00:01:07:04,00:01:18:01,327,NO,0.00,aoede,通知を確認する。昨夜の投稿に「いいね」がいくつついたか。23件。悪くない。いや、もっとつくと思っていた。
10,OrionEp20_010.mp3,7.10,00:01:18:11,00:01:25:14,212,NO,0.00,aoede,誰がいいねしたか、一人ずつ確認する。あの人はしてくれた。あの人はしてくれなかった。
11,OrionEp20_011.mp3,2.39,00:01:25:24,00:01:28:06,71,NO,0.00,aoede,気づけば20分が経っている。
12,OrionEp20_012.mp3,3.69,00:01:28:16,00:01:32:06,110,NO,0.00,kore,疲れているのに、<sub alias='スクロール'>scroll</sub>を止められない。
13,OrionEp20_013.mp3,3.59,00:01:32:16,00:01:36:04,107,NO,0.00,kore,神経科学が、ひとつの答えを示しています。
14,OrionEp20_014.mp3,8.84,00:01:36:14,00:01:45:09,264,NO,0.00,kore,2016年、<sub alias='ユーシーエルエー'>UCLA</sub>の研究<sub alias='チーム'>team</sub>がティーンエイジャーの脳を<sub alias='エフエムアールアイ'>fMRI</sub>で<sub alias='スキャン'>scan</sub>しました。
