index,audio_filename,duration_sec,start_timecode,end_timecode,duration_frames,is_scene_start,scene_lead_in_sec,speaker,text
1,OrionEp18_001.mp3,9.01,00:00:00:00,00:00:09:00,270,NO,0.00,kore,「よくやったね」と言われて、とっさに「いえいえ」と返してしまう。逆に、部下を褒めようとして、言葉が出てこない。
2,OrionEp18_002.mp3,7.78,00:00:09:10,00:00:17:03,233,NO,0.00,kore,承認を求めることは、弱さなのか。それとも、人として当然の渇きなのか？
3,OrionEp18_003.mp3,6.09,00:00:17:13,00:00:23:15,182,NO,0.00,kore,ようこそ、<sub alias='オリオン'>Orion</sub>の会議室へ。今夜のケースは「褒められない、褒めない」。
4,OrionEp18_004.mp3,6.73,00:00:23:25,00:00:30:17,201,NO,0.00,kore,<sub alias='ここんとうざい'>古今東西</sub>の叡智を星座のように結び、現代の悩みに新しい視座を見つける8分間。
5,OrionEp18_005.mp3,2.52,00:00:30:27,00:00:33:13,75,NO,0.00,kore,今夜結ぶのは、こんな星座——
6,OrionEp18_006.mp3,4.04,00:00:33:23,00:00:37:24,121,NO,0.00,kore,「認められたい」という欲求の、意外な正体。
7,OrionEp18_007.mp3,10.44,00:00:38:04,00:00:48:17,312,NO,0.00,kore,他者という「鏡」が映し出す、自分の輪郭。その「鏡」の使い方が、文化によって違うという発見。
8,OrionEp18_008.mp3,11.96,00:00:48:27,00:01:00:25,358,NO,0.00,kore,そして、誰にも見られていなくても果たすべき「務め」という考え方。バラバラの知恵が、「承認」という一本の糸で結ばれていきます。
9,OrionEp18_009.mp3,8.57,00:01:01:05,00:01:09:22,256,NO,0.00,kore,プロジェクトが無事に終わった。3ヶ月間、チームで走り続けた。納期も守った。クライアントからの評価も悪くない。
10,OrionEp18_010.mp3,6.80,00:01:10:02,00:01:16:26,203,NO,0.00,kore,でも、誰も何も言わない。「お疲れさまでした」——その一言すら、なぜか出てこない。
11,OrionEp18_011.mp3,3.77,00:01:17:06,00:01:20:29,113,NO,0.00,kore,評価を求めるのは、みっともないことなのだろうか。
12,OrionEp18_012.mp3,7.11,00:01:21:09,00:01:28:12,213,NO,0.00,kore,でも、誰にも認められない仕事を続けることは、砂漠に水を撒くような虚しさがある。
13,OrionEp18_013.mp3,4.61,00:01:28:22,00:01:33:10,138,NO,0.00,kore,私たちは「承認」と、どう向き合えばいいのでしょうか。
14,OrionEp18_014.mp3,6.57,00:01:33:20,00:01:40:07,196,NO,0.00,kore,19世紀、ドイツ——。哲学者<sub alias='ヘーゲル'>Hegel</sub>は、<sub alias='ナポレオン'>Napoleon</sub>戦争の時代を生き——
15,OrionEp18_015.mp3,11.11,00:01:40:17,00:01:51:20,332,NO,0.00,kore,人間と社会の本質を問い続けました。彼は「認められたい」という欲求を、人間の根源的な営みだと見抜いていました。
16,OrionEp18_016.mp3,6.48,00:01:52:00,00:01:58:14,194,NO,0.00,charon,「自己意識は、承認されることによって、そしてそのことによってこそ成り立つ。」
17,OrionEp18_017.mp3,5.64,00:01:58:24,00:02:04:13,169,NO,0.00,kore,興味深いのは、<sub alias='ヘーゲル'>Hegel</sub>が承認を「相互的なもの」として捉えたことです。一方的に認められるだけでは、本当の承認にならない。
18,OrionEp18_018.mp3,5.29,00:02:04:23,00:02:10:01,158,NO,0.00,kore,認める側と認められる側が、互いにその価値を確認し合う。その往復運動の中で、初めて「自分が何者か」が立ち上がってくる。
19,OrionEp18_019.mp3,8.66,00:02:10:11,00:02:19:01,259,NO,0.00,kore,人間は、ただ生きているだけでは「自分が何者か」を知ることができない。
20,OrionEp18_020.mp3,5.82,00:02:19:11,00:02:25:05,174,NO,0.00,kore,他者に認められて初めて、自分の存在が確かなものになる。
21,OrionEp18_021.mp3,5.47,00:02:25:15,00:02:30:29,163,NO,0.00,kore,だから、「褒められたい」と思うことを恥じる必要はない。それは、あなたが人間として他者との関係の中で生きている証拠にすぎません。
22,OrionEp18_022.mp3,5.41,00:02:31:09,00:02:36:21,162,NO,0.00,kore,20世紀初頭、アメリカ——。社会学者<sub alias='チャールズ・クーリー'>Charles Cooley</sub>は——
23,OrionEp18_023.mp3,12.49,00:02:37:01,00:02:49:16,374,NO,0.00,kore,この「承認」がどのように自己を形作るかを明らかにしました。
24,OrionEp18_024.mp3,6.84,00:02:49:26,00:02:56:21,204,NO,0.00,charon,「私たちの自己は、他者という鏡に映った像から形づくられる。」
